ID,SampleDateTime,ForkLength,Julian,Genetic_Assignment,Prob_Assignment,greb1L_classification,LAD_Race,Facility
U112044CVP,2011-05-24 16:00,100,328,Fall / Late Fall,0.849,,Fall,CVP
U112042CVP,2011-05-24 16:00,105,329,Fall / Late Fall,0.998,,Spring,CVP
U112043CVP,2011-05-24 16:00,119,329,Fall / Late Fall,0.997,,Spring,CVP
U112045CVP,2011-05-24 18:00,95,329,Fall / Late Fall,0.998,,Fall,CVP
U112047CVP,2011-05-24 20:00,91,328,Fall / Late Fall,0.994,,Fall,CVP
U112046CVP,2011-05-24 20:00,104,329,Fall / Late Fall,1,,Spring,CVP
U112048CVP,2011-05-24 20:00,105,329,Fall / Late Fall,1,,Spring,CVP
U112049CVP,2011-05-24 22:00,118,328,Fall / Late Fall,0.834,,Spring,CVP
U112050CVP,2011-05-24 22:00,100,328,Fall / Late Fall,0.988,,Fall,CVP
U112051CVP,2011-05-24 23:59,129,328,Fall / Late Fall,0.956,,Spring,CVP
U112052CVP,2011-05-25 08:00,98,329,Fall / Late Fall,0.985,,Fall,CVP
U112053CVP,2011-05-25 08:00,109,329,Fall / Late Fall,1,,Spring,CVP
U112054CVP,2011-05-25 10:00,110,329,Fall / Late Fall,0.907,,Spring,CVP
U112055CVP,2011-05-25 10:00,91,329,Fall / Late Fall,0.996,,Fall,CVP
U112056CVP,2011-05-25 16:00,98,329,Fall / Late Fall,0.965,,Fall,CVP
U112058CVP,2011-05-25 18:00,95,329,Fall / Late Fall,1,,Fall,CVP
U112057CVP,2011-05-25 18:00,100,330,Fall / Late Fall,1,,Fall,CVP
U112059CVP,2011-05-25 20:00,94,329,Fall / Late Fall,0.984,,Fall,CVP
U112063CVP,2011-05-25 20:00,117,329,Fall / Late Fall,0.83,,Spring,CVP
U112064CVP,2011-05-25 20:00,110,329,Fall / Late Fall,0.969,,Spring,CVP
U112065CVP,2011-05-25 20:00,98,329,Fall / Late Fall,0.983,,Fall,CVP
U112062CVP,2011-05-25 20:00,105,330,Fall / Late Fall,0.999,,Spring,CVP
U112066CVP,2011-05-25 20:00,110,330,Fall / Late Fall,0.954,,Spring,CVP
U112068CVP,2011-05-25 20:00,106,330,Fall / Late Fall,0.998,,Spring,CVP
U112069CVP,2011-05-25 22:00,97,329,Fall / Late Fall,0.944,,Fall,CVP
U112070CVP,2011-05-25 22:00,114,329,Fall / Late Fall,0.983,,Spring,CVP
U112071CVP,2011-05-25 22:00,93,329,Fall / Late Fall,0.852,,Fall,CVP
U112072CVP,2011-05-25 22:00,101,329,Fall / Late Fall,0.68,,Fall,CVP
U112073CVP,2011-05-25 22:00,105,329,Fall / Late Fall,0.98,,Spring,CVP
U112074CVP,2011-05-25 22:00,97,330,Fall / Late Fall,1,,Fall,CVP
U112075CVP,2011-05-25 22:00,104,330,Fall / Late Fall,0.974,,Fall,CVP
U112076CVP,2011-05-25 22:00,87,330,Fall / Late Fall,0.999,,Fall,CVP
U112077CVP,2011-05-25 23:59,97,330,Fall / Late Fall,0.999,,Fall,CVP
U112079CVP,2011-05-26 02:00,100,330,Fall / Late Fall,0.917,,Fall,CVP
U112080CVP,2011-05-26 02:00,110,330,Fall / Late Fall,0.995,,Spring,CVP
U112082CVP,2011-05-26 02:00,95,330,Fall / Late Fall,0.985,,Fall,CVP
U112081CVP,2011-05-26 02:00,105,330,Fall / Late Fall,0.665,,Spring,CVP
U112083CVP,2011-05-26 02:00,100,330,Fall / Late Fall,0.998,,Fall,CVP
U112084CVP,2011-05-26 04:00,99,330,Fall / Late Fall,0.999,,Fall,CVP
U112085CVP,2011-05-26 04:00,125,330,Fall / Late Fall,0.999,,Spring,CVP
U112087CVP,2011-05-26 08:00,109,330,Fall / Late Fall,1,,Spring,CVP
U112088CVP,2011-05-26 08:00,104,330,Fall / Late Fall,1,,Fall,CVP
U112089CVP,2011-05-26 10:00,100,330,Fall / Late Fall,0.993,,Fall,CVP
U112090CVP,2011-05-26 12:00,117,330,Fall / Late Fall,0.993,,Spring,CVP
U112091CVP,2011-05-26 16:00,110,330,Fall / Late Fall,0.915,,Spring,CVP
U112093CVP,2011-05-26 16:00,102,330,Fall / Late Fall,0.921,,Fall,CVP
U112094CVP,2011-05-26 16:00,104,330,Fall / Late Fall,0.787,,Fall,CVP
U112092CVP,2011-05-26 16:00,107,331,Fall / Late Fall,1,,Spring,CVP
U112095CVP,2011-05-26 22:00,125,331,Fall / Late Fall,0.996,,Spring,CVP
U112096CVP,2011-05-26 22:00,95,331,Fall / Late Fall,0.992,,Fall,CVP
U112097CVP,2011-05-26 23:59,119,331,Fall / Late Fall,1,,Spring,CVP
U112098CVP,2011-05-26 23:59,106,331,Fall / Late Fall,0.982,,Spring,CVP
U112099CVP,2011-05-26 23:59,97,331,Fall / Late Fall,0.993,,Fall,CVP
U112100CVP,2011-05-27 02:00,93,331,Fall / Late Fall,0.996,,Fall,CVP
U112101CVP,2011-05-27 02:00,110,331,Fall / Late Fall,1,,Spring,CVP
U112102CVP,2011-05-27 04:00,100,331,Fall / Late Fall,0.999,,Fall,CVP
U112103CVP,2011-05-27 06:00,119,331,Fall / Late Fall,0.999,,Spring,CVP
U112104CVP,2011-05-27 06:00,107,331,Fall / Late Fall,1,,Spring,CVP
U112105CVP,2011-05-27 08:00,109,331,Fall / Late Fall,0.683,,Spring,CVP
U112107CVP,2011-05-27 10:00,107,331,Fall / Late Fall,0.967,,Spring,CVP
U112108CVP,2011-05-27 10:00,113,331,Spring,0.526,,Spring,CVP
U112109CVP,2011-05-27 10:00,105,331,Fall / Late Fall,0.991,,Fall,CVP
U112110CVP,2011-05-27 10:00,84,331,Fall / Late Fall,0.991,,Fall,CVP
U112106CVP,2011-05-27 10:00,109,331,Fall / Late Fall,0.991,,Spring,CVP
U112111CVP,2011-05-27 12:00,105,332,Fall / Late Fall,0.998,,Fall,CVP
U112112CVP,2011-05-27 16:00,100,331,Fall / Late Fall,0.992,,Fall,CVP
U112115CVP,2011-05-27 20:00,117,331,Fall / Late Fall,0.998,,Spring,CVP
U112116CVP,2011-05-27 20:00,110,331,Fall / Late Fall,0.974,,Spring,CVP
U112113CVP,2011-05-27 20:00,107,332,Fall / Late Fall,0.998,,Spring,CVP
U112114CVP,2011-05-27 20:00,113,332,Fall / Late Fall,0.999,,Spring,CVP
U112117CVP,2011-05-27 20:00,118,332,Fall / Late Fall,0.979,,Spring,CVP
U112118CVP,2011-05-27 20:00,98,332,Fall / Late Fall,0.998,,Fall,CVP
U112121CVP,2011-05-27 22:00,103,331,Unassigned,0.525,,Fall,CVP
U112119CVP,2011-05-27 22:00,105,332,Fall / Late Fall,1,,Fall,CVP
U112120CVP,2011-05-27 22:00,105,332,Fall / Late Fall,1,,Fall,CVP
U112125CVP,2011-05-27 23:59,105,331,Fall / Late Fall,0.999,,Fall,CVP
U112126CVP,2011-05-27 23:59,92,331,Fall / Late Fall,0.981,,Fall,CVP
U112122CVP,2011-05-27 23:59,102,332,Fall / Late Fall,0.885,,Fall,CVP
U112123CVP,2011-05-27 23:59,93,332,Fall / Late Fall,0.993,,Fall,CVP
U112124CVP,2011-05-27 23:59,105,332,Fall / Late Fall,0.999,,Fall,CVP
U112127CVP,2011-05-28 02:00,105,332,Fall / Late Fall,0.984,,Fall,CVP
U112128CVP,2011-05-28 02:00,108,332,Fall / Late Fall,0.997,,Spring,CVP
U112131CVP,2011-05-28 02:00,100,332,Fall / Late Fall,0.998,,Fall,CVP
U112132CVP,2011-05-28 02:00,103,332,Fall / Late Fall,0.993,,Fall,CVP
U112129CVP,2011-05-28 02:00,96,332,Fall / Late Fall,1,,Fall,CVP
U112130CVP,2011-05-28 02:00,91,332,Fall / Late Fall,0.996,,Fall,CVP
U112133CVP,2011-05-28 04:00,105,332,Fall / Late Fall,0.997,,Fall,CVP
U112134CVP,2011-05-28 08:00,100,332,Fall / Late Fall,0.999,,Fall,CVP
U112135CVP,2011-05-28 10:00,108,332,Fall / Late Fall,0.999,,Spring,CVP
U112136CVP,2011-05-28 12:00,102,332,Fall / Late Fall,1,,Fall,CVP
U112137CVP,2011-05-28 16:00,107,333,Fall / Late Fall,0.995,,Spring,CVP
U112138CVP,2011-05-28 22:00,110,332,Spring,0.582,,Spring,CVP
U112139CVP,2011-05-28 22:00,94,332,Fall / Late Fall,0.995,,Fall,CVP
U112140CVP,2011-05-28 22:00,99,333,Fall / Late Fall,0.993,,Fall,CVP
U112141CVP,2011-05-28 23:59,100,332,Fall / Late Fall,0.996,,Fall,CVP
U112143CVP,2011-05-28 23:59,109,332,Fall / Late Fall,0.995,,Spring,CVP
U112144CVP,2011-05-28 23:59,98,332,Fall / Late Fall,0.988,,Fall,CVP
U112145CVP,2011-05-28 23:59,98,332,Fall / Late Fall,0.98,,Fall,CVP
U112142CVP,2011-05-28 23:59,102,333,Fall / Late Fall,0.992,,Fall,CVP
U112146CVP,2011-05-29 02:00,117,333,Fall / Late Fall,0.814,,Spring,CVP
U112147CVP,2011-05-29 02:00,107,333,Fall / Late Fall,0.998,,Spring,CVP
U112149CVP,2011-05-29 04:00,103,333,Fall / Late Fall,0.973,,Fall,CVP
U112148CVP,2011-05-29 04:00,115,333,Fall / Late Fall,1,,Spring,CVP
U112150CVP,2011-05-29 04:00,115,333,Fall / Late Fall,0.997,,Spring,CVP
U112155CVP,2011-05-29 10:00,96,333,Fall / Late Fall,0.995,,Fall,CVP
U112156CVP,2011-05-29 10:00,104,333,Fall / Late Fall,0.994,,Fall,CVP
U112157CVP,2011-05-29 10:00,95,333,Fall / Late Fall,0.983,,Fall,CVP
U112151CVP,2011-05-29 10:00,111,333,Fall / Late Fall,0.999,,Spring,CVP
U112152CVP,2011-05-29 10:00,102,333,Fall / Late Fall,0.997,,Fall,CVP
U112153CVP,2011-05-29 10:00,111,333,Fall / Late Fall,1,,Spring,CVP
U112154CVP,2011-05-29 10:00,113,333,Fall / Late Fall,1,,Spring,CVP
U112158CVP,2011-05-29 16:00,113,334,Fall / Late Fall,0.987,,Spring,CVP
U112159CVP,2011-05-29 16:00,110,334,Fall / Late Fall,1,,Spring,CVP
U112160CVP,2011-05-29 20:00,107,333,Fall / Late Fall,0.947,,Spring,CVP
U112162CVP,2011-05-29 20:00,110,333,Fall / Late Fall,0.942,,Spring,CVP
U112161CVP,2011-05-29 20:00,114,334,Fall / Late Fall,0.999,,Spring,CVP
U112163CVP,2011-05-29 22:00,110,334,Fall / Late Fall,0.989,,Spring,CVP
U112165CVP,2011-05-29 23:59,114,333,Fall / Late Fall,0.828,,Spring,CVP
U112164CVP,2011-05-29 23:59,111,334,Fall / Late Fall,0.955,,Spring,CVP
U112168CVP,2011-05-30 02:00,108,334,Fall / Late Fall,0.979,,Spring,CVP
U112171CVP,2011-05-30 02:00,109,334,Fall / Late Fall,1,,Spring,CVP
U112166CVP,2011-05-30 02:00,99,334,Fall / Late Fall,0.997,,Fall,CVP
U112167CVP,2011-05-30 02:00,105,334,Fall / Late Fall,0.976,,Fall,CVP
U112169CVP,2011-05-30 02:00,112,334,Fall / Late Fall,1,,Spring,CVP
U112170CVP,2011-05-30 02:00,91,334,Fall / Late Fall,0.996,,Fall,CVP
U112172CVP,2011-05-30 10:00,96,334,Fall / Late Fall,0.999,,Fall,CVP
U112173CVP,2011-05-30 14:00,113,334,Fall / Late Fall,0.985,,Spring,CVP
U112174CVP,2011-05-30 16:00,103,334,Fall / Late Fall,0.994,,Fall,CVP
U112176CVP,2011-05-30 16:00,108,334,Fall / Late Fall,0.964,,Spring,CVP
U112175CVP,2011-05-30 16:00,105,335,Fall / Late Fall,0.997,,Fall,CVP
U112178CVP,2011-05-30 18:00,87,334,Fall / Late Fall,0.997,,Fall,CVP
U112177CVP,2011-05-30 18:00,101,335,Fall / Late Fall,0.927,,Fall,CVP
U112182CVP,2011-05-30 23:59,108,334,Fall / Late Fall,0.985,,Spring,CVP
U112184CVP,2011-05-30 23:59,110,334,Fall / Late Fall,0.884,,Spring,CVP
U112180CVP,2011-05-30 23:59,103,335,Fall / Late Fall,0.999,,Fall,CVP
U112181CVP,2011-05-30 23:59,99,335,Fall / Late Fall,1,,Fall,CVP
U112183CVP,2011-05-30 23:59,100,335,Fall / Late Fall,0.894,,Fall,CVP
U112179CVP,2011-05-30 23:59,97,335,Fall / Late Fall,0.993,,Fall,CVP
U112188CVP,2011-05-31 02:00,120,335,Fall / Late Fall,0.977,,Spring,CVP
U112189CVP,2011-05-31 02:00,124,335,Fall / Late Fall,0.792,,Spring,CVP
U112185CVP,2011-05-31 02:00,103,335,Fall / Late Fall,0.997,,Fall,CVP
U112187CVP,2011-05-31 02:00,115,335,Fall / Late Fall,0.993,,Spring,CVP
U112186CVP,2011-05-31 02:00,95,335,Fall / Late Fall,0.997,,Fall,CVP
U112191CVP,2011-05-31 04:00,120,335,Fall / Late Fall,0.959,,Spring,CVP
U112190CVP,2011-05-31 04:00,99,335,Fall / Late Fall,0.997,,Fall,CVP
U112192CVP,2011-05-31 06:00,123,335,Fall / Late Fall,0.962,,Spring,CVP
U112193CVP,2011-05-31 06:00,114,335,Fall / Late Fall,0.743,,Spring,CVP
U112194CVP,2011-05-31 06:00,92,335,Fall / Late Fall,0.992,,Fall,CVP
U112195CVP,2011-05-31 12:00,112,335,Fall / Late Fall,1,,Spring,CVP
U112196CVP,2011-05-31 12:00,90,336,Fall / Late Fall,1,,Fall,CVP
U112197CVP,2011-05-31 14:00,106,335,Fall / Late Fall,0.98,,Fall,CVP
U112199CVP,2011-05-31 14:00,104,335,Fall / Late Fall,0.721,,Fall,CVP
U112201CVP,2011-05-31 16:00,90,335,Fall / Late Fall,0.973,,Fall,CVP
U112200CVP,2011-05-31 16:00,96,336,Fall / Late Fall,0.988,,Fall,CVP
U112202CVP,2011-05-31 16:00,102,336,Fall / Late Fall,0.999,,Fall,CVP
U112203CVP,2011-05-31 18:00,98,335,Fall / Late Fall,0.996,,Fall,CVP
U112204CVP,2011-05-31 18:00,120,335,Spring,0.6,,Spring,CVP
U112205CVP,2011-05-31 18:00,100,336,Fall / Late Fall,0.988,,Fall,CVP
U112206CVP,2011-05-31 20:00,113,336,Fall / Late Fall,0.999,,Spring,CVP
U112207CVP,2011-05-31 22:00,105,335,Fall / Late Fall,0.681,,Fall,CVP
U112209CVP,2011-05-31 22:00,95,336,Fall / Late Fall,0.999,,Fall,CVP
U112208CVP,2011-05-31 22:00,107,336,Fall / Late Fall,0.998,,Fall,CVP
U112210CVP,2011-05-31 23:00,109,336,Fall / Late Fall,0.993,,Spring,CVP
U112211CVP,2011-05-31 23:59,114,335,Fall / Late Fall,0.957,,Spring,CVP
U112212CVP,2011-05-31 23:59,93,335,Fall / Late Fall,0.994,,Fall,CVP
U112215CVP,2011-05-31 23:59,99,335,Fall / Late Fall,0.996,,Fall,CVP
U112213CVP,2011-05-31 23:59,100,336,Fall / Late Fall,0.999,,Fall,CVP
U112214CVP,2011-05-31 23:59,109,336,Fall / Late Fall,0.961,,Spring,CVP
U112216CVP,2011-06-01 02:00,103,336,Fall / Late Fall,0.639,,Fall,CVP
U112218CVP,2011-06-01 02:00,112,336,Fall / Late Fall,0.987,,Spring,CVP
U112222CVP,2011-06-01 02:00,101,336,Fall / Late Fall,0.661,,Fall,CVP
U112217CVP,2011-06-01 02:00,101,336,Fall / Late Fall,1,,Fall,CVP
U112220CVP,2011-06-01 02:00,107,336,Fall / Late Fall,1,,Fall,CVP
U112221CVP,2011-06-01 02:00,106,336,Fall / Late Fall,1,,Fall,CVP
U112223CVP,2011-06-01 02:00,122,336,Fall / Late Fall,1,,Spring,CVP
U112219CVP,2011-06-01 02:00,108,336,Fall / Late Fall,0.999,,Fall,CVP
U112225CVP,2011-06-01 04:00,111,336,Fall / Late Fall,0.923,,Spring,CVP
U112224CVP,2011-06-01 04:00,101,336,Fall / Late Fall,1,,Fall,CVP
U112226CVP,2011-06-01 06:00,98,336,Fall / Late Fall,0.62,,Fall,CVP
U112227CVP,2011-06-01 06:00,103,336,Fall / Late Fall,0.994,,Fall,CVP
U112229CVP,2011-06-01 06:00,104,336,Fall / Late Fall,0.997,,Fall,CVP
U112231CVP,2011-06-01 06:00,105,336,Fall / Late Fall,0.999,,Fall,CVP
U112228CVP,2011-06-01 06:00,102,336,Fall / Late Fall,0.994,,Fall,CVP
U112230CVP,2011-06-01 06:00,107,336,Fall / Late Fall,0.998,,Fall,CVP
U112234CVP,2011-06-01 08:00,106,336,Fall / Late Fall,0.967,,Fall,CVP
U112238CVP,2011-06-01 08:00,109,336,Fall / Late Fall,0.993,,Fall,CVP
U112241CVP,2011-06-01 08:00,110,336,Fall / Late Fall,0.999,,Spring,CVP
U112232CVP,2011-06-01 08:00,94,336,Fall / Late Fall,0.999,,Fall,CVP
U112233CVP,2011-06-01 08:00,118,336,Fall / Late Fall,0.999,,Spring,CVP
U112235CVP,2011-06-01 08:00,105,336,Fall / Late Fall,1,,Fall,CVP
U112237CVP,2011-06-01 08:00,107,336,Fall / Late Fall,0.995,,Fall,CVP
U112239CVP,2011-06-01 08:00,111,336,Fall / Late Fall,0.996,,Spring,CVP
U112240CVP,2011-06-01 08:00,97,336,Fall / Late Fall,1,,Fall,CVP
U112242CVP,2011-06-01 08:00,100,336,Fall / Late Fall,0.999,,Fall,CVP
U112243CVP,2011-06-01 10:00,97,336,Fall / Late Fall,0.921,,Fall,CVP
U112244CVP,2011-06-01 10:00,98,336,Fall / Late Fall,0.996,,Fall,CVP
U112245CVP,2011-06-01 10:00,92,336,Fall / Late Fall,0.999,,Fall,CVP
U112246CVP,2011-06-01 10:00,112,336,Fall / Late Fall,0.997,,Spring,CVP
U112249CVP,2011-06-01 10:00,100,336,Spring,0.955,,Fall,CVP
U112250CVP,2011-06-01 10:00,109,336,Fall / Late Fall,0.99,,Fall,CVP
U112253CVP,2011-06-01 10:00,102,336,Fall / Late Fall,0.983,,Fall,CVP
U112247CVP,2011-06-01 10:00,106,336,Fall / Late Fall,0.999,,Fall,CVP
U112248CVP,2011-06-01 10:00,106,336,Fall / Late Fall,0.998,,Fall,CVP
U112251CVP,2011-06-01 10:00,103,336,Fall / Late Fall,1,,Fall,CVP
U112252CVP,2011-06-01 10:00,110,336,Fall / Late Fall,1,,Spring,CVP
U112254CVP,2011-06-01 10:00,113,336,Fall / Late Fall,0.997,,Spring,CVP
U112260CVP,2011-06-01 10:30,114,336,Fall / Late Fall,0.99,,Spring,CVP
U112262CVP,2011-06-01 10:30,91,336,Fall / Late Fall,0.929,,Fall,CVP
U112264CVP,2011-06-01 10:30,106,336,Fall / Late Fall,0.999,,Fall,CVP
U112267CVP,2011-06-01 10:30,102,336,Fall / Late Fall,0.953,,Fall,CVP
U112255CVP,2011-06-01 10:30,104,336,Fall / Late Fall,1,,Fall,CVP
U112256CVP,2011-06-01 10:30,99,336,Fall / Late Fall,0.99,,Fall,CVP
U112257CVP,2011-06-01 10:30,102,336,Fall / Late Fall,1,,Fall,CVP
U112258CVP,2011-06-01 10:30,104,336,Fall / Late Fall,1,,Fall,CVP
U112259CVP,2011-06-01 10:30,99,336,Fall / Late Fall,1,,Fall,CVP
U112261CVP,2011-06-01 10:30,103,336,Fall / Late Fall,0.999,,Fall,CVP
U112263CVP,2011-06-01 10:30,92,336,Fall / Late Fall,0.999,,Fall,CVP
U112265CVP,2011-06-01 10:30,112,336,Fall / Late Fall,1,,Spring,CVP
U112266CVP,2011-06-01 10:30,106,336,Fall / Late Fall,1,,Fall,CVP
U112268CVP,2011-06-01 10:30,111,336,Fall / Late Fall,0.999,,Spring,CVP
U112269CVP,2011-06-01 10:30,116,336,Fall / Late Fall,0.993,,Spring,CVP
U112270CVP,2011-06-01 10:30,103,336,Fall / Late Fall,1,,Fall,CVP
U112271CVP,2011-06-01 10:30,104,336,Fall / Late Fall,1,,Fall,CVP
U112274CVP,2011-06-01 12:00,100,336,Fall / Late Fall,0.934,,Fall,CVP
U112277CVP,2011-06-01 12:00,91,336,Fall / Late Fall,0.901,,Fall,CVP
U112279CVP,2011-06-01 12:00,115,336,Fall / Late Fall,0.999,,Spring,CVP
U112280CVP,2011-06-01 12:00,112,336,Fall / Late Fall,0.921,,Spring,CVP
U112282CVP,2011-06-01 12:00,100,336,Fall / Late Fall,0.829,,Fall,CVP
U112273CVP,2011-06-01 12:00,110,337,Fall / Late Fall,0.999,,Spring,CVP
U112275CVP,2011-06-01 12:00,108,337,Fall / Late Fall,0.999,,Fall,CVP
U112278CVP,2011-06-01 12:00,101,337,Fall / Late Fall,1,,Fall,CVP
U112272CVP,2011-06-01 12:00,122,337,Fall / Late Fall,1,,Spring,CVP
U112281CVP,2011-06-01 12:00,102,337,Fall / Late Fall,0.997,,Fall,CVP
U112283CVP,2011-06-01 14:00,112,336,Fall / Late Fall,0.996,,Spring,CVP
U112284CVP,2011-06-01 14:00,116,337,Fall / Late Fall,0.997,,Spring,CVP
U112285CVP,2011-06-01 14:00,106,337,Fall / Late Fall,1,,Fall,CVP
U112287CVP,2011-06-01 14:00,91,337,Fall / Late Fall,0.998,,Fall,CVP
U112288CVP,2011-06-01 14:00,107,337,Fall / Late Fall,0.999,,Fall,CVP
U112289CVP,2011-06-01 14:00,130,337,Fall / Late Fall,0.999,,Spring,CVP
U112290CVP,2011-06-01 14:00,97,337,Fall / Late Fall,1,,Fall,CVP
U112291CVP,2011-06-01 14:00,107,337,Fall / Late Fall,0.997,,Fall,CVP
U112292CVP,2011-06-01 14:00,102,337,Fall / Late Fall,1,,Fall,CVP
U112293CVP,2011-06-01 14:00,100,337,Fall / Late Fall,0.997,,Fall,CVP
U112286CVP,2011-06-01 14:00,115,337,Fall / Late Fall,0.999,,Spring,CVP
U112294CVP,2011-06-01 16:00,109,336,Fall / Late Fall,0.98,,Fall,CVP
U112295CVP,2011-06-01 16:00,104,336,Fall / Late Fall,0.968,,Fall,CVP
U112298CVP,2011-06-01 16:00,112,336,Fall / Late Fall,0.853,,Spring,CVP
U112301CVP,2011-06-01 16:00,115,336,Fall / Late Fall,0.994,,Spring,CVP
U112304CVP,2011-06-01 16:00,101,336,Fall / Late Fall,0.8,,Fall,CVP
U112296CVP,2011-06-01 16:00,96,337,Fall / Late Fall,1,,Fall,CVP
U112297CVP,2011-06-01 16:00,100,337,Fall / Late Fall,0.999,,Fall,CVP
U112299CVP,2011-06-01 16:00,103,337,Fall / Late Fall,0.998,,Fall,CVP
U112300CVP,2011-06-01 16:00,100,337,Fall / Late Fall,0.999,,Fall,CVP
U112303CVP,2011-06-01 16:00,122,337,Fall / Late Fall,0.999,,Spring,CVP
U112305CVP,2011-06-01 16:00,105,337,Fall / Late Fall,0.996,,Fall,CVP
U112307CVP,2011-06-01 18:00,93,336,Fall / Late Fall,0.86,,Fall,CVP
U112309CVP,2011-06-01 18:00,102,336,Fall / Late Fall,0.898,,Fall,CVP
U112310CVP,2011-06-01 18:00,109,336,Fall / Late Fall,0.552,,Fall,CVP
U112311CVP,2011-06-01 18:00,106,336,Fall / Late Fall,0.586,,Fall,CVP
U112306CVP,2011-06-01 18:00,114,337,Fall / Late Fall,0.994,,Spring,CVP
U112308CVP,2011-06-01 18:00,102,337,Fall / Late Fall,0.999,,Fall,CVP
U112312CVP,2011-06-01 18:00,112,337,Fall / Late Fall,0.996,,Spring,CVP
U112313CVP,2011-06-01 18:00,88,337,Fall / Late Fall,0.998,,Fall,CVP
U112314CVP,2011-06-01 18:00,112,337,Fall / Late Fall,0.993,,Spring,CVP
U112317CVP,2011-06-01 20:00,105,336,Fall / Late Fall,0.857,,Fall,CVP
U112315CVP,2011-06-01 20:00,90,337,Fall / Late Fall,0.992,,Fall,CVP
U112316CVP,2011-06-01 20:00,116,337,Fall / Late Fall,0.891,,Spring,CVP
U112318CVP,2011-06-01 20:00,109,337,Fall / Late Fall,1,,Fall,CVP
U112320CVP,2011-06-01 22:00,121,336,Fall / Late Fall,0.612,,Spring,CVP
U112321CVP,2011-06-01 22:00,130,336,Fall / Late Fall,0.98,,Spring,CVP
U112324CVP,2011-06-01 22:00,115,336,Fall / Late Fall,0.999,,Spring,CVP
U112323CVP,2011-06-01 22:00,115,337,Fall / Late Fall,0.994,,Spring,CVP
U112319CVP,2011-06-01 22:00,111,337,Fall / Late Fall,0.951,,Spring,CVP
U112322CVP,2011-06-01 22:00,111,337,Fall / Late Fall,0.991,,Spring,CVP
U112325CVP,2011-06-01 23:59,128,336,Fall / Late Fall,0.504,,Spring,CVP
U112328CVP,2011-06-01 23:59,105,336,Fall / Late Fall,0.943,,Fall,CVP
U112327CVP,2011-06-01 23:59,101,337,Fall / Late Fall,0.996,,Fall,CVP
U112326CVP,2011-06-01 23:59,104,337,Fall / Late Fall,0.999,,Fall,CVP
U112329CVP,2011-06-02 02:00,112,337,Fall / Late Fall,0.887,,Spring,CVP
U112330CVP,2011-06-02 02:00,107,337,Fall / Late Fall,1,,Fall,CVP
U112331CVP,2011-06-02 02:00,107,337,Fall / Late Fall,0.705,,Fall,CVP
U112332CVP,2011-06-02 02:00,114,337,Fall / Late Fall,0.991,,Spring,CVP
U112333CVP,2011-06-02 04:00,95,337,Fall / Late Fall,0.722,,Fall,CVP
U112334CVP,2011-06-02 04:00,100,337,Fall / Late Fall,0.998,,Fall,CVP
U112335CVP,2011-06-02 04:00,105,337,Fall / Late Fall,0.994,,Fall,CVP
U112337CVP,2011-06-02 04:00,102,337,Fall / Late Fall,0.997,,Fall,CVP
U112339CVP,2011-06-02 04:00,96,337,Fall / Late Fall,0.977,,Fall,CVP
U112340CVP,2011-06-02 04:00,98,337,Fall / Late Fall,0.565,,Fall,CVP
U112336CVP,2011-06-02 04:00,104,337,Fall / Late Fall,1,,Fall,CVP
U112338CVP,2011-06-02 04:00,102,337,Fall / Late Fall,0.994,,Fall,CVP
U112341CVP,2011-06-02 06:00,91,337,Fall / Late Fall,0.999,,Fall,CVP
U112348CVP,2011-06-02 06:00,97,337,Fall / Late Fall,0.998,,Fall,CVP
U112350CVP,2011-06-02 06:00,100,337,Fall / Late Fall,0.998,,Fall,CVP
U112351CVP,2011-06-02 06:00,105,337,Fall / Late Fall,0.806,,Fall,CVP
U112342CVP,2011-06-02 06:00,102,337,Fall / Late Fall,0.999,,Fall,CVP
U112343CVP,2011-06-02 06:00,113,337,Fall / Late Fall,0.998,,Spring,CVP
U112344CVP,2011-06-02 06:00,101,337,Fall / Late Fall,0.999,,Fall,CVP
U112345CVP,2011-06-02 06:00,94,337,Fall / Late Fall,1,,Fall,CVP
U112346CVP,2011-06-02 06:00,104,337,Fall / Late Fall,0.999,,Fall,CVP
U112347CVP,2011-06-02 06:00,102,337,Fall / Late Fall,1,,Fall,CVP
U112353CVP,2011-06-02 08:00,87,337,Fall / Late Fall,0.815,,Fall,CVP
U112362CVP,2011-06-02 08:00,102,337,Fall / Late Fall,0.962,,Fall,CVP
U112364CVP,2011-06-02 08:00,117,337,Fall / Late Fall,0.788,,Spring,CVP
U112352CVP,2011-06-02 08:00,114,337,Fall / Late Fall,0.978,,Spring,CVP
U112354CVP,2011-06-02 08:00,103,337,Fall / Late Fall,0.997,,Fall,CVP
U112355CVP,2011-06-02 08:00,97,337,Fall / Late Fall,0.999,,Fall,CVP
U112356CVP,2011-06-02 08:00,95,337,Fall / Late Fall,0.998,,Fall,CVP
U112357CVP,2011-06-02 08:00,117,337,Fall / Late Fall,1,,Spring,CVP
U112358CVP,2011-06-02 08:00,107,337,Fall / Late Fall,0.996,,Fall,CVP
U112359CVP,2011-06-02 08:00,95,337,Fall / Late Fall,1,,Fall,CVP
U112360CVP,2011-06-02 08:00,98,337,Fall / Late Fall,1,,Fall,CVP
U112363CVP,2011-06-02 08:00,96,337,Fall / Late Fall,1,,Fall,CVP
U112365CVP,2011-06-02 10:00,96,337,Spring,0.854,,Fall,CVP
